TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,SaleType,EarnedRewardPoints
39,5/22/2025,1020,2039,404,2,4929.06,Payment,492906
177,5/23/2025,1089,2013,403,0,1615.63,Payment,161563
1343,5/26/2025,1196,2079,402,2,4406.14,Payment,440614
1957,5/29/2025,1002,2039,401,2,763.19,Payment,76319
661,5/29/2025,1005,2035,403,3,3500.05,Payment,350005
855,6/1/2024,1005,2083,403,1,413.48,Payment,41348
2121,6/5/2024,1034,2083,403,1,463.17,Payment,46317
898,6/5/2024,1039,2018,404,2,1464.57,Payment,146457
1374,6/6/2024,1040,2040,404,1,57.75,Payment,5775
2024,6/9/2024,1191,2054,402,3,3849.86,Payment,384986
1524,6/10/2024,1083,2019,402,0,928.21,Payment,92821
1723,6/12/2024,1107,2060,401,1,791.49,Payment,79149
245,7/3/2024,1063,2063,402,1,1900.21,Payment,190021
586,7/3/2024,1070,2088,403,0,171.66,Payment,17166
867,7/8/2024,1183,2054,404,1,3496.7,Payment,349670
21,7/12/2024,1086,2013,402,3,1325.7,Payment,132570
589,7/13/2024,1020,2002,404,0,1345.98,Payment,134598
283,7/13/2024,1150,2044,404,1,1307.01,Payment,130701
1199,7/15/2024,1162,2040,404,3,74.95,Payment,7495
1788,7/23/2024,1033,2089,403,1,640.32,Payment,64032
856,7/26/2024,1128,2057,402,0,1627.9,Payment,162790
1943,7/29/2024,1099,2031,402,1,753.4,Payment,75340
255,7/29/2024,1116,2066,404,0,1408.69,Payment,140869
597,7/29/2024,1120,2079,401,1,3346.98,Payment,334698
474,8/2/2024,1087,2063,403,0,1694.92,Payment,169492
733,8/5/2024,1128,2019,403,1,1508.43,Payment,150843
321,8/12/2024,1176,2023,401,3,3968.74,Payment,396874
2149,8/16/2024,1046,2041,404,0,2482.56,Payment,248256
262,8/16/2024,1130,2076,402,3,1289.23,Payment,128923
1923,8/18/2024,1171,2004,402,3,566.99,Payment,56699
201,8/19/2024,1116,2082,403,0,1592,Payment,159200
1899,8/23/2024,1005,2079,404,3,3048.78,Payment,304878
2399,8/28/2024,1020,2046,403,1,80.08,Payment,8008
2342,8/28/2024,1174,2019,401,1,1160.07,Payment,116007
655,8/28/2024,1181,2089,402,0,741.9,Payment,74190
468,9/2/2024,1020,2033,402,0,1528.67,Payment,152867
1328,9/2/2024,1047,2019,402,2,1142.41,Payment,114241
2132,9/3/2024,1015,2091,403,1,3993.43,Payment,399343
1103,9/7/2024,1086,2043,401,0,1845.41,Payment,184541
2392,9/8/2024,1018,2033,402,1,114.82,Payment,11482
1472,9/8/2024,1071,2032,404,3,449.15,Payment,44915
1930,9/13/2024,1017,2015,404,2,70.88,Payment,7088
2395,9/13/2024,1144,2019,404,1,3830.85,Payment,383085
1220,9/17/2024,1190,2019,402,0,1597.73,Payment,159773
2301,9/18/2024,1099,2091,403,0,4817.29,Payment,481729
1021,9/21/2024,1020,2073,401,0,519.1,Payment,51910
2323,9/21/2024,1133,2041,403,2,2084.29,Payment,208429
497,9/21/2024,1142,2073,402,3,319.9,Payment,31990
1145,9/22/2024,1026,2097,404,2,3817.69,Payment,381769
626,9/27/2024,1071,2066,403,2,1584.31,Payment,158431
192,9/29/2024,1076,2090,402,3,730.17,Payment,73017
2171,9/30/2024,1012,2056,404,3,558.81,Payment,55881
909,9/30/2024,1046,2034,401,3,739.79,Payment,73979
689,9/30/2024,1193,2035,402,2,3950.33,Payment,395033
1152,10/4/2024,1089,2064,401,0,1301.26,Payment,130126
1123,10/4/2024,1146,2068,402,0,1245.94,Payment,124594
833,10/9/2024,1089,2035,404,2,2160.41,Payment,216041
1633,10/11/2024,1116,2005,403,2,1742.75,Payment,174275
1047,10/12/2024,1020,2088,403,0,1365.11,Payment,136511
1520,10/14/2024,1001,2059,401,0,1144.75,Payment,114475
1306,10/17/2024,1089,2079,403,1,1402.73,Payment,140273
620,10/25/2024,1093,2082,401,1,703.11,Payment,70311
2016,10/26/2024,1125,2070,403,1,113.87,Payment,11387
2360,11/2/2024,1136,2095,401,3,928.15,Payment,92815
1784,11/4/2024,1151,2039,404,,2152.78,Payment,
690,11/7/2024,1066,2062,404,2,1759.68,Payment,175968
958,11/12/2024,1026,2039,403,,2937.06,Payment,293706
716,11/15/2024,1010,2059,402,1,1078.19,Payment,107819
342,11/16/2024,1104,2097,403,1,3693.06,Payment,369306
365,11/17/2024,1020,2019,402,0,3477.49,Payment,347749
561,11/17/2024,1103,2019,404,0,4176.65,Payment,417665
2185,11/23/2024,1071,2000,401,0,329.95,Payment,32995
370,11/23/2024,1116,2037,403,2,276.01,Payment,27601
373,11/27/2024,1042,2013,402,3,3552.77,Payment,355277
1426,11/28/2024,1005,2083,402,0,485.67,Payment,48567
754,11/29/2024,1036,2053,401,2,470.38,Payment,47038
1154,11/30/2024,1165,2013,401,1,1296.08,Payment,129608
1226,12/1/2024,1005,2012,404,1,261.99,Payment,26199
777,12/3/2024,1071,2072,402,,176.85,Payment,17685
595,12/3/2024,1115,2002,401,2,133.49,Payment,13349
1858,12/6/2024,1010,2063,401,3,518.2,Payment,51820
440,12/7/2024,1071,2086,401,0,219.34,Payment,21934
1011,12/9/2024,1004,2019,404,2,2056.21,Payment,205621
1451,12/15/2024,1056,2079,402,0,910.3,Payment,91030
1736,12/16/2024,1089,2089,401,2,592.91,Payment,59291
492,12/17/2024,1191,2039,403,3,1250.64,Payment,125064
939,12/18/2024,1041,2046,402,2,27.23,Payment,2723
1159,12/19/2024,1029,2023,401,0,4049.32,Payment,404932
871,12/21/2024,1034,2024,404,2,1605.16,Payment,160516
1187,12/28/2024,1025,2092,401,2,93.65,Payment,9365
1346,1/2/2025,1114,2090,402,0,361.63,Payment,36163
1096,1/4/2025,1137,2067,401,3,430.3,Payment,43030
1295,1/13/2025,1034,2013,404,3,4992.68,Payment,499268
366,1/20/2025,1155,2053,401,0,1580.28,Payment,158028
1575,1/25/2025,1005,2037,402,2,359.26,Payment,35926
447,1/25/2025,1019,2022,404,1,574.7,Payment,57470
880,1/28/2025,1034,2091,402,0,3425.44,Payment,342544
1310,1/30/2025,1089,2056,402,3,125.61,Payment,12561
1686,1/31/2025,1117,2096,402,,1504.74,Payment,150474
1635,2/2/2025,1074,2038,403,0,602.95,Payment,60295
917,2/7/2025,1056,2046,401,0,47.69,Payment,4769
227,2/15/2025,1050,2046,402,2,125.02,Payment,12502
945,2/15/2025,1122,2014,404,2,679.95,Payment,67995
1812,2/20/2025,1034,2042,403,3,653.47,Payment,65347
372,2/21/2025,1087,2079,404,2,3604.56,Payment,360456
2367,2/23/2025,1149,2049,401,1,1599.68,Payment,159968
112,2/25/2025,1190,2091,403,0,1496.97,Payment,149697
2155,2/28/2025,1005,2000,404,0,1015.57,Payment,101557
58,2/28/2025,1116,2013,401,3,3717.57,Payment,371757
1770,3/3/2025,1171,2070,401,3,81.75,Payment,8175
1080,3/7/2025,1005,2004,403,3,1931.94,Payment,193194
673,3/7/2025,1157,2079,402,0,2911.25,Payment,291125
305,3/8/2025,1118,2019,401,2,3635.95,Payment,363595
2049,3/13/2025,1164,2039,404,2,3354.31,Payment,335431
266,3/13/2025,1197,2070,401,2,125.26,Payment,12526
435,3/14/2025,1094,2061,403,2,826.35,Payment,82635
698,3/14/2025,1126,2055,402,2,419.26,Payment,41926
43,3/15/2025,1082,2056,402,1,603.38,Payment,60338
789,3/15/2025,1116,2032,403,3,318.46,Payment,31846
1727,3/16/2025,1090,2063,402,2,1626.54,Payment,162654
1240,3/20/2025,1015,2065,403,,112.56,Payment,11256
1485,3/21/2025,1037,2028,402,1,1409.89,Payment,140989
1126,3/21/2025,1084,2070,402,0,115.72,Payment,11572
2228,3/21/2025,1166,2041,403,3,865.5,Payment,86550
755,3/28/2025,1031,2008,401,2,1805.56,Payment,180556
2328,3/28/2025,1186,2013,402,0,1842.35,Payment,184235
2115,4/4/2025,1005,2013,401,2,3531.81,Payment,353181
2308,4/5/2025,1040,2013,402,1,3480.62,Payment,348062
1531,4/5/2025,1060,2035,404,2,2320.34,Payment,232034
80,4/11/2025,1177,2084,404,0,663.31,Payment,66331
19,4/12/2025,1071,2091,402,3,2628.38,Payment,262838
312,4/20/2025,1022,2023,404,1,4109.76,Payment,410976
1860,4/22/2025,1072,2023,403,2,1512.11,Payment,151211
2114,4/25/2025,1194,2049,403,0,996.07,Payment,99607
2385,5/6/2025,1187,2010,403,2,436.05,Payment,43605
1994,5/7/2025,1095,2013,404,1,4595.73,Payment,459573
36,5/8/2025,1188,2034,402,0,125.51,Payment,12551
172,5/9/2025,1020,2032,402,2,640.51,Payment,64051
1605,5/10/2025,1179,2097,404,0,2379.67,Payment,237967
1376,5/12/2025,1080,2060,403,2,1808.62,Payment,180862
1316,5/12/2025,1111,2062,401,2,1238.84,Payment,123884
1797,5/13/2025,1046,2041,404,1,826.2,Payment,82620
1005,5/15/2025,1101,2023,403,1,826.88,Payment,82688
206,5/17/2025,1116,2077,403,3,1613.89,Payment,161389
977,5/19/2025,1050,2046,404,1,71.15,Payment,7115
380,5/19/2025,1130,2083,404,2,1642.35,Payment,164235
2036,5/23/2025,1009,2097,401,1,1142.19,Payment,114219
1198,5/27/2025,1140,2096,402,2,758.19,Payment,75819
866,5/28/2025,1114,2061,402,1,1336.5,Payment,133650
1049,5/29/2025,1032,2025,401,,1765.8,Payment,176580
1137,5/30/2025,1066,2009,404,0,114.74,Payment,11474
618,6/1/2024,1098,2042,401,2,1244.38,Payment,124438
1905,6/3/2024,1116,2071,404,2,1536.9,Payment,153690
602,6/4/2024,1180,2036,404,3,452.01,Payment,45201
337,6/6/2024,1150,2053,401,1,1186.22,Payment,118622
2387,6/7/2024,1062,2083,404,1,1080.26,Payment,108026
1756,6/7/2024,1132,2061,404,1,204.31,Payment,20431
1029,6/9/2024,1019,2013,403,0,1613.8,Payment,161380
1255,6/17/2024,1053,2084,403,3,867.52,Payment,86752
2027,6/19/2024,1034,2091,402,2,4077.84,Payment,407784
328,6/23/2024,1048,2070,403,2,16.95,Payment,1695
1406,6/28/2024,1071,2092,404,2,580.33,Payment,58033
1192,6/28/2024,1182,2058,404,2,977.43,Payment,97743
1143,6/29/2024,1057,2009,402,3,52.81,Payment,5281
59,7/3/2024,1160,2041,401,0,2427.7,Payment,242770
1012,7/5/2024,1126,2050,403,3,1300.14,Payment,130014
1367,7/7/2024,1092,2077,401,2,1497.28,Payment,149728
2123,7/15/2024,1019,2040,402,,137.62,Payment,13762
1704,7/16/2024,1015,2025,401,0,950.8,Payment,95080
1497,7/16/2024,1038,2036,403,1,898.9,Payment,89890
2270,7/17/2024,1008,2091,402,2,4572.43,Payment,457243
40,7/19/2024,1048,2079,401,1,814.88,Payment,81488
67,7/20/2024,1066,2097,402,3,3153.14,Payment,315314
1915,7/24/2024,1185,2073,403,1,65.55,Payment,6555
1733,7/27/2024,1122,2097,404,0,3304.58,Payment,330458
2396,7/29/2024,1116,2013,403,1,1292.45,Payment,129245
1835,7/29/2024,1133,2041,404,0,1067.37,Payment,106737
518,7/31/2024,1089,2052,404,2,416.47,Payment,41647
184,7/31/2024,1102,2005,401,2,1062.7,Payment,106270
967,8/7/2024,1093,2009,402,3,76.26,Payment,7626
413,8/9/2024,1056,2082,404,2,1479.3,Payment,147930
1052,8/16/2024,1168,2097,402,2,950.09,Payment,95009
1233,8/22/2024,1032,2013,401,2,4736.72,Payment,473672
2072,8/22/2024,1175,2018,401,2,?,Payment,#VALUE!
1257,8/24/2024,1095,2033,403,,105.57,Payment,10557
2073,8/25/2024,1034,2097,404,2,4973.29,Payment,497329
2244,8/30/2024,1071,2073,404,3,1203.3,Payment,120330
2160,9/1/2024,1084,2087,401,3,1635.66,Payment,163566
72,9/1/2024,1115,2038,404,0,1493.17,Payment,149317
2094,9/5/2024,1107,2079,402,2,3872.54,Payment,387254
1637,9/5/2024,1114,2025,402,,586.06,Payment,58606
50,9/5/2024,1138,2023,402,1,789.03,Payment,78903
1522,9/9/2024,1108,2019,401,1,4170.62,Payment,417062
99,9/11/2024,1196,2017,401,0,909.61,Payment,90961
1562,9/14/2024,1034,2005,404,1,1590.55,Payment,159055
1861,9/14/2024,1034,2030,401,,1704.26,Payment,170426
1525,9/16/2024,1031,2035,401,2,3922.85,Payment,392285
1944,9/26/2024,1005,2054,403,3,1365.61,Payment,136561
1913,10/2/2024,1071,2031,403,3,1171.09,Payment,117109
1317,10/3/2024,1197,2013,401,0,3143.61,Payment,314361
1805,10/4/2024,1054,2092,401,,349.77,Payment,34977
901,10/5/2024,1066,2035,401,0,1786.33,Payment,178633
1120,10/7/2024,1005,2099,404,3,1390.08,Payment,139008
832,10/11/2024,1048,2069,404,0,256.48,Payment,25648
2208,10/11/2024,1084,2005,404,1,448.48,Payment,44848
1289,10/12/2024,1189,2029,403,0,22.66,Payment,2266
1419,10/16/2024,1077,2075,404,0,1955.18,Payment,195518
913,10/17/2024,1071,2054,404,0,1802.6,Payment,180260
890,10/19/2024,1053,2084,401,1,1719.37,Payment,171937
932,10/20/2024,1071,2013,401,3,1658.05,Payment,165805
2309,10/21/2024,1103,2033,404,2,571.17,Payment,57117
1655,10/23/2024,1089,2017,403,3,1913.31,Payment,191331
6,10/30/2024,1093,2054,402,0,1270.12,Payment,127012
2226,11/1/2024,1032,2016,401,1,518.21,Payment,51821
720,11/2/2024,1020,2046,404,2,138.54,Payment,13854
1056,11/2/2024,1116,2092,403,1,1537.08,Payment,153708
1293,11/4/2024,1026,2094,403,0,488.41,Payment,48841
713,11/4/2024,1071,2079,403,1,2708.8,Payment,270880
46,11/5/2024,1034,2098,401,1,1918.03,Payment,191803
51,11/7/2024,1106,2079,404,0,3945.18,Payment,394518
1073,11/13/2024,1035,2019,403,2,760.65,Payment,76065
783,11/14/2024,1089,2031,401,2,1652.19,Payment,165219
594,11/15/2024,1034,2039,402,0,3395.33,Payment,339533
1912,11/15/2024,1084,2037,402,2,1593.83,Payment,159383
405,11/19/2024,1080,2019,401,0,3135.24,Payment,313524
1750,11/19/2024,1196,2029,402,0,43.95,Payment,4395
2074,11/20/2024,1156,2097,401,0,511.93,Payment,51193
907,11/22/2024,1027,2023,404,0,1388.95,Payment,138895
9,11/22/2024,1063,2068,403,3,828.83,Payment,82883
972,11/23/2024,1066,2050,404,2,717.73,Payment,71773
1335,11/27/2024,1098,2039,404,1,3256.74,Payment,325674
864,11/29/2024,1020,2046,401,2,109.67,Payment,10967
1352,12/1/2024,1151,2021,403,1,1964.97,Payment,196497
1420,12/3/2024,1065,2049,401,2,1385.45,Payment,138545
377,12/4/2024,1126,2009,404,2,17.05,Payment,1705
665,12/4/2024,1138,2097,401,0,1915.52,Payment,191552
2068,12/6/2024,1066,2014,401,1,636.51,Payment,63651
2020,12/8/2024,1071,2026,403,0,1177.34,Payment,117734
803,12/9/2024,1126,2074,404,0,1795.03,Payment,179503
1340,12/10/2024,1071,2093,403,3,648.45,Payment,64845
1644,12/11/2024,1068,2028,402,0,370.62,Payment,37062
191,12/11/2024,1173,2092,403,1,594.06,Payment,59406
516,12/13/2024,1116,2087,402,2,1802.35,Payment,180235
2337,12/18/2024,1117,2068,404,2,271.67,Payment,27167
1286,12/19/2024,1089,2079,401,2,3573.55,Payment,357355
2345,12/20/2024,1005,2040,404,,49.28,Payment,4928
1700,12/24/2024,1089,2054,402,2,978.91,Payment,97891
532,12/27/2024,1020,2071,402,,1323.89,Payment,132389
1982,12/28/2024,1077,2091,402,3,3334.61,Payment,333461
1654,12/30/2024,1031,2067,404,1,63.12,Payment,6312
743,12/31/2024,1088,2083,404,2,1098,Payment,109800
2303,1/3/2025,1032,2059,404,0,1465.65,Payment,146565
1939,1/3/2025,1196,2023,401,0,1036.52,Payment,103652
1775,1/12/2025,1007,2020,402,0,1136.24,Payment,113624
772,1/12/2025,1032,2013,402,3,2921.59,Payment,292159
418,1/20/2025,1157,2096,402,1,1153.33,Payment,115333
41,1/21/2025,1080,2015,403,3,1409.56,Payment,140956
2260,1/22/2025,1012,2060,401,,529.37,Payment,52937
1313,1/23/2025,1071,2030,404,3,164.32,Payment,16432
1194,1/25/2025,1008,2073,401,2,1508.62,Payment,150862
92,1/31/2025,1058,2055,401,0,1403.3,Payment,140330
1150,1/31/2025,1111,2022,401,3,724.68,Payment,72468
2320,1/31/2025,1145,2049,402,1,1719.82,Payment,171982
2039,2/4/2025,1168,2080,401,1,1538.89,Payment,153889
61,2/9/2025,1187,2083,403,3,1660.18,Payment,166018
1674,2/17/2025,1190,2028,402,2,88.14,Payment,8814
2330,2/22/2025,1020,2027,403,0,894.85,Payment,89485
2122,2/28/2025,1071,2036,403,1,637.78,Payment,63778
805,3/1/2025,1132,2074,401,2,961.72,Payment,96172
2379,3/11/2025,1117,2046,403,2,123.26,Payment,12326
628,3/15/2025,1089,2098,401,2,374.41,Payment,37441
270,3/22/2025,1136,2097,402,2,1703.04,Payment,170304
354,3/23/2025,1046,2042,401,1,648.82,Payment,64882
1066,3/28/2025,1064,2045,401,1,195.82,Payment,19582
647,3/29/2025,1020,2062,404,1,351.38,Payment,35138
1769,3/29/2025,1089,2060,402,0,1388.17,Payment,138817
623,3/29/2025,1115,2086,401,3,811.83,Payment,81183
816,3/30/2025,1006,2019,404,1,2859.78,Payment,285978
1245,3/31/2025,1071,2029,403,2,101.51,Payment,10151
1774,4/1/2025,1151,2066,402,0,269.82,Payment,26982
78,4/3/2025,1005,2086,403,1,1320.44,Payment,132044
422,4/3/2025,1096,2028,404,2,990.11,Payment,99011
780,4/5/2025,1031,2059,404,0,487.87,Payment,48787
2017,4/5/2025,1116,2039,404,0,1846.58,Payment,184658
381,4/5/2025,1196,2060,403,0,1334.87,Payment,133487
1652,4/6/2025,1060,2057,403,,568.22,Payment,56822
1755,4/9/2025,1064,2066,404,0,1959.89,Payment,195989
2097,4/11/2025,1159,2091,401,0,2127.23,Payment,212723
2023,4/12/2025,1149,2054,401,2,2923.07,Payment,292307
2355,4/13/2025,1048,2046,401,3,24.22,Payment,2422
1281,4/13/2025,1185,2032,403,2,212.03,Payment,21203
1698,4/19/2025,1001,2041,401,0,2134.34,Payment,213434
1347,4/19/2025,1066,2079,404,3,1765.56,Payment,176556
1398,4/23/2025,1055,2039,401,1,1428.59,Payment,142859
1809,4/24/2025,1128,2041,402,1,4916.29,Payment,491629
1824,4/30/2025,1087,2054,404,,4836.89,Payment,483689
1793,5/2/2025,1089,2047,404,0,1570.03,Payment,157003
629,5/5/2025,1073,2023,402,0,1924.82,Payment,192482
522,5/6/2025,1157,2041,404,3,688.22,Payment,68822
659,5/10/2025,1003,2062,401,0,819.88,Payment,81988
2329,5/10/2025,1071,2052,401,2,1104.09,Payment,110409
2120,5/12/2025,1034,2052,403,3,986.67,Payment,98667
889,5/13/2025,1075,2056,402,2,1972.74,Payment,197274
1672,5/16/2025,1083,2074,401,1,330.55,Payment,33055
398,5/17/2025,1129,2097,404,1,3485.01,Payment,348501
1692,5/21/2025,1016,2094,401,1,1159.3,Payment,115930
167,5/21/2025,1170,2009,403,1,139.83,Payment,13983
1447,5/29/2025,1070,2053,402,3,1004.64,Payment,100464
1112,5/30/2025,1029,2010,402,2,703.91,Payment,70391
954,6/7/2024,1034,2004,402,0,876.06,Payment,87606
1378,6/8/2024,1024,2018,403,3,1805.84,Payment,180584
1471,6/11/2024,1192,2079,402,1,1858.87,Payment,185887
724,6/12/2024,1037,2055,402,3,872.66,Payment,87266
687,6/15/2024,1013,2085,402,3,1919.04,Payment,191904
1578,6/19/2024,1058,2047,403,1,1920.48,Payment,192048
473,6/22/2024,1047,2036,403,3,503.98,Payment,50398
56,6/22/2024,1057,2099,401,1,89.74,Payment,8974
1745,6/27/2024,1137,2071,404,2,1952.94,Payment,195294
1065,6/30/2024,1020,2091,402,,601.44,Payment,60144
1615,7/2/2024,1013,2099,402,1,1901.38,Payment,190138
2064,7/4/2024,1076,2003,402,2,750.23,Payment,75023
1645,7/5/2024,1083,2054,404,2,4858.83,Payment,485883
1202,7/5/2024,1104,2041,402,3,4783.31,Payment,478331
596,7/20/2024,1170,2086,402,1,121.91,Payment,12191
1513,7/21/2024,1061,2041,402,3,2752.08,Payment,275208
858,7/22/2024,1034,2061,404,0,568.86,Payment,56886
640,7/27/2024,1005,2091,401,2,1867.61,Payment,186761
1411,7/27/2024,1165,2096,402,2,1726.44,Payment,172644
678,8/1/2024,1020,2052,403,0,1699.64,Payment,169964
2279,8/5/2024,1032,2072,404,2,268.62,Payment,26862
2340,8/9/2024,1007,2046,404,2,68.8,Payment,6880
158,8/18/2024,1199,2054,403,2,2300.1,Payment,230010
2258,8/19/2024,1154,2071,403,2,1496.88,Payment,149688
1932,8/26/2024,1116,2094,403,1,472.73,Payment,47273
2292,8/28/2024,1031,2024,403,3,1357.58,Payment,135758
10,8/30/2024,1130,2096,401,1,1594.55,Payment,159455
1265,9/6/2024,1002,2061,403,3,468.93,Payment,46893
1622,9/6/2024,1171,2046,404,2,36.65,Payment,3665
582,9/7/2024,1197,2054,402,0,4242.6,Payment,424260
2205,9/10/2024,1108,2031,402,,908.06,Payment,90806
992,9/14/2024,1082,2019,401,1,3684.09,Payment,368409
2332,9/18/2024,1005,2067,401,0,740.18,Payment,74018
183,9/22/2024,1174,2016,401,2,762.93,Payment,76293
1803,9/27/2024,1036,2066,404,1,853.64,Payment,85364
96,9/30/2024,1176,2041,402,3,2216.14,Payment,221614
1488,10/3/2024,1125,2050,402,1,1240.62,Payment,124062
379,10/5/2024,1190,2013,404,0,4063.02,Payment,406302
2216,10/10/2024,1163,2002,401,3,1988.07,Payment,198807
1124,10/11/2024,1005,2002,404,2,1545.34,Payment,154534
1440,10/11/2024,1120,2049,402,0,1951.69,Payment,195169
742,10/17/2024,1135,2018,404,1,1267.5,Payment,126750
1986,10/22/2024,1071,2097,402,0,1873.05,Payment,187305
1297,10/26/2024,1060,2040,401,1,125.84,Payment,12584
2034,10/29/2024,1017,2087,404,,1265.73,Payment,126573
325,10/29/2024,1025,2073,402,0,115.15,Payment,11515
1349,10/30/2024,1034,2046,404,1,12.78,Payment,1278
1829,10/30/2024,1100,2019,404,1,3324.81,Payment,332481
948,11/1/2024,1107,2099,402,1,446.4,Payment,44640
1681,11/2/2024,1034,2041,403,3,4166.03,Payment,416603
180,11/2/2024,1061,2054,401,,4470.53,Payment,447053
233,11/4/2024,1103,2031,402,0,1723.53,Payment,172353
1706,11/5/2024,1071,2039,404,2,3665.33,Payment,366533
2104,11/7/2024,1004,2009,401,1,124.12,Payment,12412
739,11/11/2024,1005,2052,404,2,913.03,Payment,91303
905,11/11/2024,1095,2043,402,0,992.09,Payment,99209
714,11/14/2024,1079,2077,402,0,1049.67,Payment,104967
291,11/20/2024,1079,2084,402,1,369.47,Payment,36947
1636,11/20/2024,1117,2096,401,3,1851.12,Payment,185112
344,11/21/2024,1180,2054,404,0,1588.72,Payment,158872
1940,11/22/2024,1060,2088,404,0,1787.17,Payment,178717
1283,11/30/2024,1144,2066,404,,1684.5,Payment,168450
2174,11/30/2024,1162,2073,402,1,1198.38,Payment,119838
538,12/2/2024,1127,2023,402,1,?,Payment,#VALUE!
89,12/3/2024,1025,2056,401,3,331.1,Payment,33110
361,12/4/2024,1016,2038,403,2,1389.22,Payment,138922
1225,12/4/2024,1028,2023,404,,2792.97,Payment,279297
1486,12/4/2024,1102,2042,403,1,1899.56,Payment,189956
962,12/4/2024,1198,2039,404,0,1181.92,Payment,118192
1779,12/6/2024,1032,2097,402,2,4920.99,Payment,492099
1877,12/7/2024,1009,2023,404,1,795.71,Payment,79571
1127,12/9/2024,1124,2041,403,,3596.32,Payment,359632
1580,12/10/2024,1005,2093,401,1,587.09,Payment,58709
360,12/10/2024,1034,2031,402,2,250.28,Payment,25028
1441,12/11/2024,1016,2041,403,1,4576.15,Payment,457615
1997,12/13/2024,1083,2028,404,0,1644.67,Payment,164467
621,12/13/2024,1188,2074,402,1,1800.97,Payment,180097
2179,12/16/2024,1089,2019,402,3,4473.15,Payment,447315
1668,12/18/2024,1034,2073,401,0,1562.26,Payment,156226
457,12/18/2024,1101,2023,401,2,3334.38,Payment,333438
329,12/20/2024,1039,2013,404,3,615.81,Payment,61581
2071,12/20/2024,1081,2023,402,0,4990.42,Payment,499042
617,12/20/2024,1116,2017,404,2,1422.61,Payment,142261
1067,12/21/2024,1156,2051,401,0,1877.01,Payment,187701
1214,12/22/2024,1184,2066,404,1,1305.51,Payment,130551
2230,12/23/2024,1039,2058,403,1,569.21,Payment,56921
1053,12/24/2024,1070,2089,401,3,602.67,Payment,60267
425,12/24/2024,1105,2013,402,1,2806.89,Payment,280689
1839,12/24/2024,1191,2060,402,0,1057.69,Payment,105769
1834,12/25/2024,1042,2029,402,1,133.86,Payment,13386
1707,12/26/2024,1052,2013,403,1,1204.63,Payment,120463
1792,12/27/2024,1131,2057,401,2,764.56,Payment,76456
1795,1/5/2025,1089,2006,404,1,1735.81,Payment,173581
1537,1/7/2025,1089,2035,404,2,1634.5,Payment,163450
2316,1/8/2025,1183,2064,404,,1027.31,Payment,102731
1254,1/13/2025,1036,2022,401,1,966.13,Payment,96613
2153,1/15/2025,1197,2054,401,3,2536.53,Payment,253653
1006,1/17/2025,1199,2009,403,2,89.45,Payment,8945
2191,1/18/2025,1092,2053,401,1,1228.59,Payment,122859
1248,1/18/2025,1116,2034,402,1,103.23,Payment,10323
213,1/19/2025,1167,2015,402,3,1469.32,Payment,146932
1263,1/23/2025,1147,2034,402,2,1179.77,Payment,117977
349,1/27/2025,1101,2000,403,2,260.8,Payment,26080
2009,2/2/2025,1169,2054,402,0,3040.36,Payment,304036
2167,2/16/2025,1005,2035,404,3,962.99,Payment,96299
1304,2/20/2025,1063,2099,402,0,1015.2,Payment,101520
217,3/2/2025,1035,2037,402,2,1556.45,Payment,155645
869,3/7/2025,1164,2046,404,1,50.74,Payment,5074
1893,3/9/2025,1082,2019,402,1,757.99,Payment,75799
2015,3/11/2025,1192,2085,404,3,1826.14,Payment,182614
591,3/14/2025,1000,2088,404,2,640.51,Payment,64051
1463,3/14/2025,1189,2097,404,1,4134.78,Payment,413478
2390,3/20/2025,1032,2039,404,2,1079.93,Payment,107993
111,3/20/2025,1034,2054,402,0,735.8,Payment,73580
456,3/20/2025,1121,2022,404,2,635.07,Payment,63507
146,3/21/2025,1020,2091,403,0,2821.59,Payment,282159
2351,3/22/2025,1005,2097,401,1,619.49,Payment,61949
427,3/28/2025,1055,2060,404,3,1599.5,Payment,159950
691,3/28/2025,1178,2019,403,2,623.08,Payment,62308
1111,4/1/2025,1028,2015,404,3,1735.78,Payment,173578
2368,4/7/2025,1099,2019,403,2,3426.36,Payment,342636
1020,4/7/2025,1116,2054,404,1,1345.79,Payment,134579
1682,4/10/2025,1028,2044,402,0,340.97,Payment,34097
341,4/11/2025,1058,2091,403,3,901.79,Payment,90179
1345,4/12/2025,1066,2040,402,1,19.24,Payment,1924
1808,4/12/2025,1111,2079,404,1,4984.05,Payment,498405
357,4/24/2025,1036,2029,401,1,18.12,Payment,1812
1512,4/29/2025,1116,2097,403,0,1200.06,Payment,120006
581,5/3/2025,1085,2019,403,3,3538.81,Payment,353881
2232,5/3/2025,1096,2040,401,1,69.49,Payment,6949
151,5/10/2025,1108,2041,402,0,3375.28,Payment,337528
73,5/14/2025,1071,2019,402,0,2338.33,Payment,233833
288,5/14/2025,1073,2064,404,3,1096.3,Payment,109630
1634,5/16/2025,1034,2004,402,3,1216.53,Payment,121653
882,5/16/2025,1096,2085,401,3,1323.73,Payment,132373
1037,5/20/2025,1170,2091,403,,2542.36,Payment,254236
1732,5/21/2025,1199,2097,404,1,4461.5,Payment,446150
144,5/22/2025,1192,2057,402,2,1579.52,Payment,157952
899,5/23/2025,1063,2053,404,2,1029.35,Payment,102935
